32,0.2998046875,0,0,0,0,0,0,0,0
33,0.240234375,0.051162336482558156,-0.0052584484011627911,0.20372047601744189,0.78357876090116285,56.5,1075.5,97.5,1287.5
34,0.2138671875,0.0037241097383721054,0.49810001816860466,0.21209620276162794,0.67670466933139539,317.5,233.5,373.5,281.5
35,0.5478515625,0.00034474927325581369,-0.014649345930232557,0.54360056322674422,0.49511809593023259,0.5,1.5,146.5,138.5
36,0.59765625,0.0058511991279069763,-0.010141260901162791,0.59375817587209301,0.77869594840116285,98.5,1075.5,256.5,1287.5
37,0.619140625,-0.00015079941860465123,-0.0052761627906976749,0.62124454941860463,0.72402616279069765,1861.5,667.5,2028.5,863.5
38,0.7099609375,0.0086309956395348823,-0.11200600520195822,0.70816587936046516,0.7028777157282744,1274.5,1308.5,1462.5,1527.5
39,0.115234375,0.006197765261627906,0.46759129634709901,0.11782567223837209,0.67596338937035483,2005.5,562.5,2035.5,618.5
40,0.2421875,0.0055595930232558268,-0.0123046875,0.22881540697674421,0.78769531250000002,1804.5,1312.5,1864.5,1527.5
41,0.2548828125,0.019021166424418617,-0.02716342659883721,0.25343977107558141,0.78399936409883719,1463.5,1309.5,1526.5,1527.5
42,0.2880859375,0.011554324127906976,0.095118095930232571,0.27946130087209303,0.38535065406976748,168.5,203.5,240.5,281.5
43,0.501953125,0.049664133344548105,-0.0023923510174418605,0.47757111008873415,0.4701657885174419,891.5,11.5,1006.5,138.5
44,0.162109375,0.00098493303382934786,-0.064139716569767427,0.16098493303382935,0.066092841569767455,1865.5,303.5,1908.5,338.5
45,0.4560546875,0.010621009402762329,0.19406840479651163,0.43852798614694838,0.32058003270348839,1909.5,304.5,2024.5,338.5
46,0.150390625,0.0069390443313953618,-0.024428597383720919,0.14833439316860467,0.13185047238372094,2005.5,619.5,2043.5,661.5
47,0.2724609375,0.0036491642441860463,-0.0026994004360465116,0.26783521075581396,0.77125408793604655,1925.5,1079.5,1996.5,1287.5
48,0.5224609375,0.012904705668604652,-0.026229560319767444,0.51150935683139531,0.74400299781976742,1911.5,1566.5,2045.5,1773.5
49,0.419921875,0.05258766351744186,-0.0014448582848837213,0.38002952398255818,0.78367142078488383,662.5,1076.5,750.5,1287.5
50,0.6240234375,0.0078720021802325575,-0.015462390988372094,0.61810456031976746,0.73616551598837221,1440.5,871.5,1604.5,1073.5
51,0.419921875,0.015335664970930233,-0.00088163154069767426,0.3762658975290698,0.72842069404069765,0.5,465.5,97.5,661.5
52,0.6083984375,0.016272710755813952,-0.005351108284883721,0.55208666424418606,0.77976517078488383,751.5,1076.5,895.5,1287.5
53,0.4443359375,0.0053774527616279062,-0.0086764171511627911,0.43700535973837212,0.78016079215116285,257.5,1075.5,373.5,1287.5
54,0.634765625,0.045797601744186046,-0.00095657703488372125,0.62998364825581399,0.78415970203488383,1890.5,1836.5,2047.5,2047.5
55,0.671875,0.001053779069767442,-0.011698764534883721,0.67082122093023266,0.77341751453488383,896.5,1076.5,1076.5,1287.5
56,0.62109375,0.042058957122093024,-0.00065361555232558151,0.57415198037790693,0.77702080305232557,0.5,864.5,143.5,1073.5
57,0.41796875,0.0057730741279069762,-0.0049554869186046509,0.43368005087209305,0.7764398619186047,1308.5,1077.5,1423.5,1287.5
58,0.271484375,0.052880178052325595,-0.0043030555699750637,0.23520575944767447,0.44965043280211797,1777.5,16.5,1826.5,138.5
59,0.2607421875,0.040487827034883739,-0.1030532340116279,0.21537154796511629,0.42531885901162797,0.5,139.5,47.5,281.5
60,0.4482421875,0.0058657340116279062,0.013449152364713788,0.43749364098837212,0.45623985003913242,1827.5,19.5,1943.5,138.5
61,0.33203125,0.025992460029069766,0.11530523255813956,0.30506222747093026,0.35344476744186049,241.5,217.5,316.5,281.5
62,0.455078125,0.0071202761627906976,-0.0021570675872093024,0.44991097383720935,0.44063363008720935,48.5,162.5,167.5,281.5
63,0.5234375,-0.0010951126453488372,-0.0059320494186046509,0.52355605014534889,0.7754632994186047,1424.5,1077.5,1565.5,1287.5
64,0.63671875,0.0088485646802325575,-0.059004814680232553,0.61908112281976746,0.61076262718023266,488.5,284.5,652.5,464.5
65,0.654296875,0.013706395348837209,-0.00018304869186046529,0.64254360465116278,0.71795648619186059,1000.5,468.5,1169.5,661.5
66,0.623046875,-0.00039494004360465123,-0.027416424418604653,0.62100040879360463,0.7539789244186047,1566.5,1077.5,1733.5,1287.5
67,0.72265625,0.0017700763081395347,-0.014974109738372094,0.71990961119186059,0.73665379723837221,1605.5,871.5,1798.5,1073.5
68,0.76171875,0.010092378702934659,-0.090411973110465102,0.74683656474944626,0.76912291061046523,874.5,1296.5,1072.5,1527.5
69,0.70703125,0.0010038154069767441,-0.006160065406976745,0.70798055959302331,0.72686319040697678,1043.5,666.5,1233.5,863.5
70,0.6123046875,0.00094340479651162782,-0.007136627906976745,0.60745503270348844,0.72588662790697678,1234.5,666.5,1397.5,863.5
71,0.8056640625,0.0018554687499999997,-0.013371279221172393,0.80185546875000002,0.72337290682533928,245.5,665.5,460.5,863.5
72,0.5595703125,0.0049246002906976737,-0.010629542151162791,0.55562227470930237,0.77820766715116285,374.5,1075.5,522.5,1287.5
73,0.669921875,-0.0025495094476744185,-0.019831940406976747,0.6597760719476744,0.71319131540697678,1398.5,666.5,1576.5,863.5
74,0.69921875,-0.0015302507267441862,-0.0052761627906976749,0.70172556322674418,0.72402616279069765,98.5,465.5,287.5,661.5
75,0.6455078125,-9.9397435540484304e-05,-0.0099559411337209313,0.64362153279701773,0.786323128633721,1865.5,1313.5,2038.5,1527.5
76,0.716796875,0.0039335029069767439,-0.00056095566860465116,0.71091024709302331,0.7808343931686047,1734.5,1077.5,1924.5,1287.5
77,0.9013671875,-0.00012990552325581393,-0.012415061773255813,0.89661428052325587,0.7243291242732558,461.5,665.5,702.5,863.5
78,0.857421875,-0.0015447856104651165,-0.027576762354651164,0.85799009811046523,0.72777207485465123,974.5,870.5,1205.5,1073.5
79,0.6396484375,-0.0021289062499999997,-0.010394258720930234,0.63787109375000006,0.74867550872093036,801.5,869.5,973.5,1073.5
80,0.53125,-0.0053043241279069767,-0.0053938045058139535,0.52678869912790693,0.73879224200581395,101.5,663.5,244.5,863.5
81,0.75,-0.0024402737338117576,-0.027206122819767444,0.76035042394060681,0.74302643531976742,144.5,866.5,349.5,1073.5
82,0.8232421875,-2.9978197674418667e-05,-0.010461936773255813,0.82229560319767447,0.7262822492732558,821.5,665.5,1042.5,863.5
83,0.814453125,-0.00074835188658686097,-0.0043112260347452809,0.79553071788085505,0.72499109954665009,288.5,465.5,502.5,661.5
84,0.7412109375,-0.0019758357558139535,-0.0053688226744186048,0.74221021075581395,0.72021257267441863,630.5,466.5,830.5,661.5
